,Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Batsman
310,17,17.0,29.0,58.62,2.0,1.0,v Bangladesh,Providence,Evin Lewis
311,12,12.0,18.0,66.66,1.0,1.0,v Bangladesh,Providence,Evin Lewis
312,13,13.0,33.0,39.39,1.0,0.0,v Bangladesh,Basseterre,Evin Lewis
313,47,47.0,81.0,58.02,4.0,1.0,v Sri Lanka,Harare,Shai Hope
314,101,101.0,120.0,84.16,4.0,4.0,v Zimbabwe,Bulawayo,Shai Hope
315,25,25.0,32.0,78.12,2.0,0.0,v Sri Lanka,Bulawayo,Shai Hope
316,14,14.0,22.0,63.63,2.0,0.0,v Zimbabwe,Bulawayo,Shai Hope
317,31,31.0,38.0,81.57,2.0,0.0,v England,North Sound,Shai Hope
318,16,16.0,27.0,59.25,1.0,0.0,v England,North Sound,Shai Hope
319,16,16.0,42.0,38.09,1.0,0.0,v England,Bridgetown,Shai Hope
320,24,24.0,34.0,70.58,1.0,1.0,v Pakistan,Providence,Shai Hope
321,15,15.0,12.0,125.0,3.0,0.0,v Pakistan,Providence,Shai Hope
322,71,71.0,112.0,63.39,1.0,2.0,v Pakistan,Providence,Shai Hope
323,35,35.0,63.0,55.55,1.0,1.0,v Afghanistan,Gros Islet,Shai Hope
324,48*,48.0,77.0,62.33,3.0,0.0,v Afghanistan,Gros Islet,Shai Hope
325,TDNB,0.0,0.0,0.0,0.0,0.0,v Afghanistan,Gros Islet,Shai Hope
326,TDNB,0.0,0.0,0.0,0.0,0.0,v India,Port of Spain,Shai Hope
327,81,81.0,88.0,92.04,5.0,3.0,v India,Port of Spain,Shai Hope
328,24,24.0,50.0,48.0,2.0,0.0,v India,North Sound,Shai Hope
329,25,25.0,39.0,64.1,1.0,0.0,v India,North Sound,Shai Hope
330,51,51.0,98.0,52.04,5.0,0.0,v India,Kingston,Shai Hope
331,35,35.0,57.0,61.4,4.0,0.0,v England,Manchester,Shai Hope
332,TDNB,0.0,0.0,0.0,0.0,0.0,v England,Nottingham,Shai Hope
333,20,20.0,25.0,80.0,4.0,0.0,v England,Bristol,Shai Hope
334,11,11.0,11.0,100.0,2.0,0.0,v England,The Oval,Shai Hope
335,72,72.0,95.0,75.78,4.0,1.0,v England,Southampton,Shai Hope
336,0,0.0,1.0,0.0,0.0,0.0,v New Zealand,Whangarei,Shai Hope
337,23,23.0,19.0,121.05,3.0,0.0,v New Zealand,Christchurch,Shai Hope
338,2,2.0,4.0,50.0,0.0,0.0,v New Zealand,Christchurch,Shai Hope
339,35*,35.0,27.0,129.62,1.0,3.0,v U.A.E.,Harare,Shai Hope
340,49*,49.0,115.0,42.6,3.0,0.0,v P.N.G.,Harare,Shai Hope
341,7,7.0,14.0,50.0,1.0,0.0,v Ireland,Harare,Shai Hope
342,43,43.0,94.0,45.74,0.0,0.0,v Afghanistan,Harare,Shai Hope
343,76,76.0,97.0,78.35,5.0,1.0,v Zimbabwe,Harare,Shai Hope
344,0,0.0,6.0,0.0,0.0,0.0,v Scotland,Harare,Shai Hope
345,23,23.0,33.0,69.69,0.0,1.0,v Afghanistan,Harare,Shai Hope
346,6,6.0,11.0,54.54,0.0,0.0,v Bangladesh,Providence,Shai Hope
347,25,25.0,43.0,58.13,3.0,0.0,v Bangladesh,Providence,Shai Hope
348,64,64.0,94.0,68.08,5.0,0.0,v Bangladesh,Basseterre,Shai Hope
349,32,32.0,51.0,62.74,2.0,0.0,v India,Guwahati,Shai Hope
350,123*,123.0,134.0,91.79,10.0,3.0,v India,Visakhapatnam,Shai Hope
351,95,95.0,113.0,84.07,6.0,3.0,v India,Pune,Shai Hope
352,0,0.0,2.0,0.0,0.0,0.0,v India,Mumbai (BS),Shai Hope
353,0,0.0,5.0,0.0,0.0,0.0,v India,Thiruvananthapuram,Shai Hope
354,43,43.0,59.0,72.88,3.0,0.0,v Bangladesh,Dhaka,Shai Hope
355,146*,146.0,144.0,101.38,12.0,3.0,v Bangladesh,Dhaka,Shai Hope
356,108*,108.0,131.0,82.44,9.0,1.0,v Bangladesh,Sylhet,Shai Hope
357,64,64.0,65.0,98.46,7.0,1.0,v England,Bridgetown,Shai Hope
358,33,33.0,45.0,73.33,1.0,2.0,v England,Bridgetown,Shai Hope
359,TDNB,0.0,0.0,0.0,0.0,0.0,v England,St George's,Shai Hope
360,5,5.0,7.0,71.42,1.0,0.0,v England,St George's,Shai Hope
361,13,13.0,18.0,72.22,0.0,1.0,v England,Gros Islet,Shai Hope
362,170,170.0,152.0,111.84,22.0,2.0,v Ireland,Dublin,Shai Hope
363,109,109.0,132.0,82.57,11.0,1.0,v Bangladesh,Dublin,Shai Hope
364,30,30.0,32.0,93.75,4.0,0.0,v Ireland,Dublin (Malahide),Shai Hope
365,87,87.0,108.0,80.55,6.0,1.0,v Bangladesh,Dublin (Malahide),Shai Hope
366,74,74.0,64.0,115.62,6.0,3.0,v Bangladesh,Dublin (Malahide),Shai Hope
367,29,29.0,42.0,69.04,4.0,0.0,v New Zealand,Whangarei,Shimron Hetmyer
368,2,2.0,4.0,50.0,0.0,0.0,v New Zealand,Christchurch,Shimron Hetmyer
369,127,127.0,93.0,136.55,14.0,4.0,v U.A.E.,Harare,Shimron Hetmyer
370,8,8.0,12.0,66.66,1.0,0.0,v P.N.G.,Harare,Shimron Hetmyer
371,36,36.0,40.0,90.0,3.0,1.0,v Ireland,Harare,Shimron Hetmyer
372,15,15.0,22.0,68.18,1.0,0.0,v Afghanistan,Harare,Shimron Hetmyer
373,13,13.0,7.0,185.71,0.0,1.0,v Zimbabwe,Harare,Shimron Hetmyer
374,4,4.0,11.0,36.36,0.0,0.0,v Scotland,Harare,Shimron Hetmyer
375,38,38.0,51.0,74.5,3.0,0.0,v Afghanistan,Harare,Shimron Hetmyer
376,52,52.0,78.0,66.66,5.0,0.0,v Bangladesh,Providence,Shimron Hetmyer
377,125,125.0,93.0,134.4,3.0,7.0,v Bangladesh,Providence,Shimron Hetmyer
378,30,30.0,42.0,71.42,2.0,0.0,v Bangladesh,Basseterre,Shimron Hetmyer
379,106,106.0,78.0,135.89,6.0,6.0,v India,Guwahati,Shimron Hetmyer
380,94,94.0,64.0,146.87,4.0,7.0,v India,Visakhapatnam,Shimron Hetmyer
381,37,37.0,21.0,176.19,2.0,3.0,v India,Pune,Shimron Hetmyer
382,13,13.0,11.0,118.18,2.0,0.0,v India,Mumbai (BS),Shimron Hetmyer
383,9,9.0,11.0,81.81,1.0,0.0,v India,Thiruvananthapuram,Shimron Hetmyer
384,6,6.0,13.0,46.15,0.0,0.0,v Bangladesh,Dhaka,Shimron Hetmyer
385,14,14.0,10.0,140.0,0.0,1.0,v Bangladesh,Dhaka,Shimron Hetmyer
386,0,0.0,6.0,0.0,0.0,0.0,v Bangladesh,Sylhet,Shimron Hetmyer
387,20,20.0,15.0,133.33,2.0,1.0,v England,Bridgetown,Shimron Hetmyer
388,104*,104.0,83.0,125.3,7.0,4.0,v England,Bridgetown,Shimron Hetmyer
389,TDNB,0.0,0.0,0.0,0.0,0.0,v England,St George's,Shimron Hetmyer
390,6,6.0,2.0,300.0,0.0,1.0,v England,St George's,Shimron Hetmyer
391,11*,11.0,6.0,183.33,2.0,0.0,v England,Gros Islet,Shimron Hetmyer
392,DNB,0.0,0.0,0.0,0.0,0.0,v Australia,Bridgetown,Shannon Gabriel
393,2,2.0,6.0,33.33,0.0,0.0,v South Africa,Bridgetown,Shannon Gabriel
394,1*,1.0,1.0,100.0,0.0,0.0,v Australia,Bridgetown,Shannon Gabriel
395,2,2.0,8.0,25.0,0.0,0.0,v Pakistan,Sharjah,Shannon Gabriel
396,1*,1.0,3.0,33.33,0.0,0.0,v Pakistan,Abu Dhabi,Shannon Gabriel
397,0,0.0,2.0,0.0,0.0,0.0,v Sri Lanka,Harare,Shannon Gabriel
398,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Bulawayo,Shannon Gabriel
399,0*,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Bulawayo,Shannon Gabriel
400,0,0.0,4.0,0.0,0.0,0.0,v England,North Sound,Shannon Gabriel
401,1,1.0,2.0,50.0,0.0,0.0,v England,North Sound,Shannon Gabriel
402,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Providence,Shannon Gabriel
403,0*,0.0,0.0,0.0,0.0,0.0,v Pakistan,Providence,Shannon Gabriel
404,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Providence,Shannon Gabriel
405,2*,2.0,5.0,40.0,0.0,0.0,v Afghanistan,Gros Islet,Shannon Gabriel
406,DNB,0.0,0.0,0.0,0.0,0.0,v Afghanistan,Gros Islet,Shannon Gabriel
407,0*,0.0,0.0,0.0,0.0,0.0,v New Zealand,Whangarei,Shannon Gabriel
408,0,0.0,2.0,0.0,0.0,0.0,v New Zealand,Christchurch,Shannon Gabriel
409,12*,12.0,20.0,60.0,1.0,0.0,v New Zealand,Christchurch,Shannon Gabriel
410,DNB,0.0,0.0,0.0,0.0,0.0,v Ireland,Dublin,Shannon Gabriel
411,0*,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dublin,Shannon Gabriel
412,DNB,0.0,0.0,0.0,0.0,0.0,v Ireland,Dublin (Malahide),Shannon Gabriel
413,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dublin (Malahide),Shannon Gabriel
414,5,5.0,7.0,71.42,1.0,0.0,v India,Pune,Fabian Allen
415,10,10.0,17.0,58.82,1.0,0.0,v India,Mumbai (BS),Fabian Allen
416,4,4.0,11.0,36.36,0.0,0.0,v India,Thiruvananthapuram,Fabian Allen
417,6,6.0,17.0,35.29,0.0,1.0,v Bangladesh,Sylhet,Fabian Allen
418,0*,0.0,0.0,0.0,0.0,0.0,v Ireland,Dublin (Malahide),Fabian Allen
419,7,7.0,9.0,77.77,1.0,0.0,v Bangladesh,Dublin (Malahide),Fabian Allen
420,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Dublin (Malahide),Fabian Allen
421,1*,1.0,1.0,100.0,0.0,0.0,v South Africa,Port Elizabeth,Sheldon Cottrell
422,2*,2.0,8.0,25.0,0.0,0.0,v South Africa,Centurion,Sheldon Cottrell
423,8,8.0,11.0,72.72,1.0,0.0,v New Zealand,Christchurch,Sheldon Cottrell
424,3,3.0,4.0,75.0,0.0,0.0,v New Zealand,Christchurch,Sheldon Cottrell
425,DNB,0.0,0.0,0.0,0.0,0.0,v U.A.E.,Harare,Sheldon Cottrell
426,DNB,0.0,0.0,0.0,0.0,0.0,v Bangladesh,Basseterre,Sheldon Cottrell
427,DNB,0.0,0.0,0.0,0.0,0.0,v England,Bridgetown,Sheldon Cottrell
428,TDNB,0.0,0.0,0.0,0.0,0.0,v England,St George's,Sheldon Cottrell
429,0*,0.0,0.0,0.0,0.0,0.0,v England,St George's,Sheldon Cottrell
430,DNB,0.0,0.0,0.0,0.0,0.0,v England,Gros Islet,Sheldon Cottrell
431,DNB,0.0,0.0,0.0,0.0,0.0,v Ireland,Dublin,Sheldon Cottrell
432,4*,4.0,7.0,57.14,0.0,0.0,v Bangladesh,Dublin,Sheldon Cottrell
433,DNB,0.0,0.0,0.0,0.0,0.0,v Ireland,Dublin (Malahide),Sheldon Cottrell
434,8*,8.0,4.0,200.0,0.0,1.0,v Bangladesh,Dublin (Malahide),Sheldon Cottrell
435,19,19.0,16.0,118.75,2.0,0.0,v India,Kingston,Darren Bravo
436,DNB,0.0,0.0,0.0,0.0,0.0,v India,Kingston,Darren Bravo
437,21,21.0,15.0,140.0,3.0,0.0,v India,Gros Islet,Darren Bravo
438,DNB,0.0,0.0,0.0,0.0,0.0,v India,Gros Islet,Darren Bravo
439,14,14.0,35.0,40.0,1.0,0.0,v Zimbabwe,Kingstown,Darren Bravo
440,74,74.0,75.0,98.66,6.0,2.0,v Canada,Kingston,Darren Bravo
441,28*,28.0,36.0,77.77,0.0,2.0,v Ireland,Kingston,Darren Bravo
442,1,1.0,6.0,16.66,0.0,0.0,v South Africa,Roseau,Darren Bravo
443,45*,45.0,31.0,145.16,3.0,1.0,v South Africa,Roseau,Darren Bravo
444,17,17.0,47.0,36.17,0.0,0.0,v South Africa,Port of Spain,Darren Bravo
445,8,8.0,22.0,36.36,0.0,0.0,v Sri Lanka,Colombo (SSC),Darren Bravo
446,39,39.0,64.0,60.93,0.0,3.0,v Sri Lanka,Colombo (SSC),Darren Bravo
447,79,79.0,91.0,86.81,9.0,1.0,v Sri Lanka,Colombo (SSC),Darren Bravo
448,73,73.0,82.0,89.02,8.0,1.0,v South Africa,Delhi,Darren Bravo
449,30,30.0,38.0,78.94,1.0,2.0,v Netherlands,Delhi,Darren Bravo
450,9*,9.0,26.0,34.61,1.0,0.0,v Bangladesh,Dhaka,Darren Bravo
451,0,0.0,3.0,0.0,0.0,0.0,v Ireland,Mohali,Darren Bravo
452,5,5.0,15.0,33.33,1.0,0.0,v England,Chennai,Darren Bravo
453,22,22.0,29.0,75.86,1.0,1.0,v India,Chennai,Darren Bravo
454,0,0.0,3.0,0.0,0.0,0.0,v Pakistan,Dhaka,Darren Bravo
455,67,67.0,109.0,61.46,1.0,1.0,v Pakistan,Gros Islet,Darren Bravo
456,12,12.0,18.0,66.66,2.0,0.0,v Pakistan,Gros Islet,Darren Bravo
457,47,47.0,77.0,61.03,3.0,1.0,v Pakistan,Bridgetown,Darren Bravo
458,21,21.0,26.0,80.76,3.0,0.0,v Pakistan,Bridgetown,Darren Bravo
459,DNB,0.0,0.0,0.0,0.0,0.0,v Pakistan,Providence,Darren Bravo
460,4,4.0,8.0,50.0,1.0,0.0,v India,Port of Spain,Darren Bravo
461,15,15.0,36.0,41.66,2.0,0.0,v India,North Sound,Darren Bravo
462,86,86.0,99.0,86.86,3.0,6.0,v India,Kingston,Darren Bravo
463,20,20.0,19.0,105.26,2.0,0.0,v Bangladesh,Dhaka,Darren Bravo
464,1*,1.0,12.0,8.33,0.0,0.0,v Bangladesh,Dhaka,Darren Bravo
465,0,0.0,3.0,0.0,0.0,0.0,v Bangladesh,Chattogram,Darren Bravo
466,60,60.0,74.0,81.08,6.0,0.0,v India,Cuttack,Darren Bravo
467,13,13.0,17.0,76.47,2.0,0.0,v India,Visakhapatnam,Darren Bravo
468,26*,26.0,41.0,63.41,2.0,0.0,v India,Ahmedabad,Darren Bravo
469,4,4.0,15.0,26.66,1.0,0.0,v Australia,Kingstown,Darren Bravo
470,16,16.0,28.0,57.14,3.0,0.0,v Australia,Kingstown,Darren Bravo
471,0,0.0,3.0,0.0,0.0,0.0,v Australia,Kingstown,Darren Bravo
472,25,25.0,50.0,50.0,3.0,0.0,v Australia,Gros Islet,Darren Bravo
473,3,3.0,21.0,14.28,0.0,0.0,v Australia,Gros Islet,Darren Bravo
474,8*,8.0,13.0,61.53,1.0,0.0,v England,Southampton,Darren Bravo
475,35,35.0,41.0,85.36,4.0,1.0,v Bangladesh,Khulna,Darren Bravo
476,28,28.0,41.0,68.29,3.0,0.0,v Bangladesh,Khulna,Darren Bravo
477,13,13.0,23.0,56.52,2.0,0.0,v Bangladesh,Dhaka,Darren Bravo
478,34,34.0,61.0,55.73,3.0,0.0,v Bangladesh,Dhaka,Darren Bravo
479,51,51.0,108.0,47.22,3.0,1.0,v Bangladesh,Dhaka,Darren Bravo
480,11,11.0,25.0,44.0,1.0,0.0,v Australia,Perth,Darren Bravo
481,14,14.0,20.0,70.0,3.0,0.0,v Australia,Perth,Darren Bravo
482,86,86.0,96.0,89.58,7.0,1.0,v Australia,Canberra,Darren Bravo
483,4,4.0,16.0,25.0,1.0,0.0,v Australia,Sydney,Darren Bravo
484,33,33.0,50.0,66.0,3.0,0.0,v Australia,Melbourne,Darren Bravo
485,100*,100.0,71.0,140.84,9.0,4.0,v Zimbabwe,St George's,Darren Bravo
486,0,0.0,2.0,0.0,0.0,0.0,v Zimbabwe,St George's,Darren Bravo
487,72*,72.0,103.0,69.9,5.0,0.0,v Zimbabwe,St George's,Darren Bravo
488,0,0.0,4.0,0.0,0.0,0.0,v Pakistan,The Oval,Darren Bravo
489,35,35.0,83.0,42.16,2.0,0.0,v India,The Oval,Darren Bravo
490,12,12.0,7.0,171.42,2.0,0.0,v South Africa,Cardiff,Darren Bravo
491,27,27.0,30.0,90.0,4.0,0.0,v Sri Lanka,Kingston,Darren Bravo
492,55,55.0,78.0,70.51,5.0,1.0,v India,Kingston,Darren Bravo
493,1,1.0,7.0,14.28,0.0,0.0,v India,Port of Spain,Darren Bravo
494,70,70.0,84.0,83.33,4.0,1.0,v Sri Lanka,Port of Spain,Darren Bravo
495,5,5.0,18.0,27.77,1.0,0.0,v Pakistan,Providence,Darren Bravo
496,54,54.0,81.0,66.66,6.0,0.0,v Pakistan,Providence,Darren Bravo
497,17,17.0,40.0,42.5,2.0,0.0,v Pakistan,Gros Islet,Darren Bravo
498,9,9.0,18.0,50.0,1.0,0.0,v Pakistan,Gros Islet,Darren Bravo
499,9,9.0,21.0,42.85,1.0,0.0,v Pakistan,Gros Islet,Darren Bravo
500,59,59.0,77.0,76.62,4.0,2.0,v India,Kochi,Darren Bravo
501,50,50.0,54.0,92.59,8.0,0.0,v India,Visakhapatnam,Darren Bravo
502,51*,51.0,53.0,96.22,4.0,2.0,v India,Kanpur,Darren Bravo
503,14,14.0,18.0,77.77,3.0,0.0,v New Zealand,Auckland,Darren Bravo
504,1,1.0,9.0,11.11,0.0,0.0,v Ireland,Kingston,Darren Bravo
505,2,2.0,12.0,16.66,0.0,0.0,v England,North Sound,Darren Bravo
506,13,13.0,34.0,38.23,0.0,1.0,v England,North Sound,Darren Bravo
507,16,16.0,20.0,80.0,3.0,0.0,v England,North Sound,Darren Bravo
508,7,7.0,14.0,50.0,1.0,0.0,v Bangladesh,St George's,Darren Bravo
509,53,53.0,82.0,64.63,2.0,1.0,v Bangladesh,St George's,Darren Bravo
510,124,124.0,127.0,97.63,7.0,8.0,v Bangladesh,Basseterre,Darren Bravo
511,28,28.0,45.0,62.22,2.0,1.0,v India,Kochi,Darren Bravo
512,26,26.0,44.0,59.09,2.0,0.0,v India,Delhi,Darren Bravo
513,40,40.0,51.0,78.43,6.0,0.0,v India,Dharamsala,Darren Bravo
514,0,0.0,0.0,0.0,0.0,0.0,v Ireland,Nelson,Darren Bravo
515,49*,49.0,78.0,62.82,3.0,0.0,v Pakistan,Christchurch,Darren Bravo
516,38,38.0,58.0,65.51,3.0,1.0,v Sri Lanka,Colombo (RPS),Darren Bravo
517,21,21.0,33.0,63.63,1.0,0.0,v Sri Lanka,Colombo (RPS),Darren Bravo
518,4,4.0,7.0,57.14,0.0,0.0,v Sri Lanka,Pallekele,Darren Bravo
519,30,30.0,69.0,43.47,2.0,0.0,v South Africa,Providence,Darren Bravo
520,19,19.0,31.0,61.29,3.0,0.0,v Australia,Providence,Darren Bravo
521,39,39.0,63.0,61.9,3.0,1.0,v Australia,Basseterre,Darren Bravo
522,11,11.0,19.0,57.89,1.0,0.0,v South Africa,Basseterre,Darren Bravo
523,15,15.0,20.0,75.0,3.0,0.0,v Australia,Bridgetown,Darren Bravo
524,102,102.0,103.0,99.02,12.0,4.0,v South Africa,Bridgetown,Darren Bravo
525,6,6.0,20.0,30.0,1.0,0.0,v Australia,Bridgetown,Darren Bravo
526,12,12.0,28.0,42.85,0.0,0.0,v Pakistan,Sharjah,Darren Bravo
527,61,61.0,74.0,82.43,5.0,3.0,v Pakistan,Sharjah,Darren Bravo
528,17,17.0,40.0,42.5,0.0,1.0,v Pakistan,Abu Dhabi,Darren Bravo
529,19,19.0,51.0,37.25,1.0,0.0,v Bangladesh,Dhaka,Darren Bravo
530,27,27.0,43.0,62.79,1.0,1.0,v Bangladesh,Dhaka,Darren Bravo
531,10,10.0,26.0,38.46,1.0,0.0,v Bangladesh,Sylhet,Darren Bravo
532,40,40.0,30.0,133.33,2.0,4.0,v England,Bridgetown,Darren Bravo
533,25,25.0,37.0,67.56,0.0,0.0,v England,Bridgetown,Darren Bravo
534,TDNB,0.0,0.0,0.0,0.0,0.0,v England,St George's,Darren Bravo
535,61,61.0,59.0,103.38,4.0,4.0,v England,St George's,Darren Bravo
536,7*,7.0,14.0,50.0,1.0,0.0,v England,Gros Islet,Darren Bravo
537,9*,9.0,7.0,128.57,1.0,0.0,v Ireland,Dublin,Darren Bravo
538,1,1.0,4.0,25.0,0.0,0.0,v Bangladesh,Dublin,Darren Bravo
539,17,17.0,25.0,68.0,1.0,0.0,v Ireland,Dublin (Malahide),Darren Bravo
540,6,6.0,13.0,46.15,1.0,0.0,v Bangladesh,Dublin (Malahide),Darren Bravo
541,3*,3.0,3.0,100.0,0.0,0.0,v Bangladesh,Dublin (Malahide),Darren Bravo
542,11,11.0,20.0,55.0,1.0,0.0,v Bangladesh,Chattogram,Carlos Brathwaite
543,4,4.0,10.0,40.0,0.0,0.0,v South Africa,East London,Carlos Brathwaite
544,11,11.0,14.0,78.57,0.0,1.0,v South Africa,Port Elizabeth,Carlos Brathwaite
545,1,1.0,9.0,11.11,0.0,0.0,v South Africa,Centurion,Carlos Brathwaite
546,9,9.0,6.0,150.0,0.0,1.0,v Sri Lanka,Colombo (RPS),Carlos Brathwaite
547,17,17.0,13.0,130.76,1.0,1.0,v Sri Lanka,Colombo (RPS),Carlos Brathwaite
548,18,18.0,13.0,138.46,3.0,0.0,v Sri Lanka,Pallekele,Carlos Brathwaite
549,8,8.0,14.0,57.14,1.0,0.0,v South Africa,Providence,Carlos Brathwaite
550,21,21.0,48.0,43.75,1.0,1.0,v Australia,Providence,Carlos Brathwaite
551,3*,3.0,7.0,42.85,0.0,0.0,v Australia,Basseterre,Carlos Brathwaite
552,0,0.0,1.0,0.0,0.0,0.0,v South Africa,Basseterre,Carlos Brathwaite
553,7,7.0,6.0,116.66,1.0,0.0,v Australia,Bridgetown,Carlos Brathwaite
554,33*,33.0,42.0,78.57,2.0,1.0,v South Africa,Bridgetown,Carlos Brathwaite
555,14,14.0,11.0,127.27,1.0,1.0,v Australia,Bridgetown,Carlos Brathwaite
556,15,15.0,16.0,93.75,0.0,2.0,v Pakistan,Sharjah,Carlos Brathwaite
557,14,14.0,11.0,127.27,2.0,0.0,v Pakistan,Sharjah,Carlos Brathwaite
558,14,14.0,13.0,107.69,1.0,0.0,v Sri Lanka,Harare,Carlos Brathwaite
559,9,9.0,5.0,180.0,0.0,1.0,v Zimbabwe,Bulawayo,Carlos Brathwaite
560,19,19.0,16.0,118.75,0.0,1.0,v Sri Lanka,Bulawayo,Carlos Brathwaite
561,DNB,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Bulawayo,Carlos Brathwaite
562,12,12.0,12.0,100.0,1.0,0.0,v England,North Sound,Carlos Brathwaite
563,23,23.0,24.0,95.83,2.0,0.0,v England,North Sound,Carlos Brathwaite
564,7,7.0,23.0,30.43,0.0,0.0,v England,Bridgetown,Carlos Brathwaite
565,DNB,0.0,0.0,0.0,0.0,0.0,v P.N.G.,Harare,Carlos Brathwaite
566,11,11.0,16.0,68.75,1.0,0.0,v Ireland,Harare,Carlos Brathwaite
567,4,4.0,5.0,80.0,1.0,0.0,v Afghanistan,Harare,Carlos Brathwaite
568,24,24.0,26.0,92.3,0.0,1.0,v Scotland,Harare,Carlos Brathwaite
569,14,14.0,10.0,140.0,1.0,1.0,v Afghanistan,Harare,Carlos Brathwaite
570,3,3.0,3.0,100.0,0.0,0.0,v England,Bridgetown,Carlos Brathwaite
571,13,13.0,22.0,59.09,0.0,1.0,v England,Bridgetown,Carlos Brathwaite
572,TDNB,0.0,0.0,0.0,0.0,0.0,v England,St George's,Carlos Brathwaite
573,50,50.0,36.0,138.88,4.0,2.0,v England,St George's,Carlos Brathwaite
574,DNB,0.0,0.0,0.0,0.0,0.0,v England,Gros Islet,Carlos Brathwaite
575,1,1.0,8.0,12.5,0.0,0.0,v India,Toronto,Chris Gayle 
576,15,15.0,22.0,68.18,3.0,0.0,v India,Toronto,Chris Gayle 
577,7,7.0,22.0,31.81,1.0,0.0,v India,Toronto,Chris Gayle 
578,6,6.0,15.0,40.0,1.0,0.0,v Pakistan,Toronto,Chris Gayle 
579,0,0.0,1.0,0.0,0.0,0.0,v Pakistan,Toronto,Chris Gayle 
580,7,7.0,18.0,38.88,0.0,0.0,v Sri Lanka,Sharjah,Chris Gayle 
581,22,22.0,42.0,52.38,3.0,0.0,v Pakistan,Sharjah,Chris Gayle 
582,4,4.0,12.0,33.33,0.0,0.0,v Zimbabwe,Kingston,Chris Gayle 
583,58*,58.0,45.0,128.88,5.0,1.0,v Zimbabwe,Kingston,Chris Gayle 
584,15,15.0,13.0,115.38,1.0,0.0,v Pakistan,Kingstown,Chris Gayle 
585,42,42.0,49.0,85.71,4.0,0.0,v Pakistan,St George's,Chris Gayle 
586,8,8.0,16.0,50.0,0.0,0.0,v Pakistan,Bridgetown,Chris Gayle 
587,33,33.0,35.0,94.28,4.0,0.0,v Pakistan,Port of Spain,Chris Gayle 
588,0,0.0,2.0,0.0,0.0,0.0,v Pakistan,Port of Spain,Chris Gayle 
589,41,41.0,86.0,47.67,6.0,0.0,v Zimbabwe,Bristol,Chris Gayle 
590,TDNB,0.0,0.0,0.0,0.0,0.0,v England,Lord's,Chris Gayle 
591,6,6.0,13.0,46.15,1.0,0.0,v Zimbabwe,Canterbury,Chris Gayle 
592,26,26.0,59.0,44.06,3.0,0.0,v England,Chester-le-Street,Chris Gayle 
593,3,3.0,4.0,75.0,0.0,0.0,v Zimbabwe,Chester-le-Street,Chris Gayle 
594,37,37.0,71.0,52.11,4.0,0.0,v England,Nottingham,Chris Gayle 
595,27,27.0,34.0,79.41,4.0,0.0,v South Africa,Kingston,Chris Gayle 
596,50,50.0,72.0,69.44,7.0,0.0,v South Africa,St John's,Chris Gayle 
597,1,1.0,3.0,33.33,0.0,0.0,v South Africa,St George's,Chris Gayle 
598,9,9.0,27.0,33.33,0.0,1.0,v South Africa,St George's,Chris Gayle 
599,6,6.0,15.0,40.0,0.0,0.0,v South Africa,Bridgetown,Chris Gayle 
600,28,28.0,39.0,71.79,5.0,0.0,v South Africa,Kingstown,Chris Gayle 
601,53,53.0,76.0,69.73,7.0,0.0,v Zimbabwe,Harare,Chris Gayle 
602,0,0.0,5.0,0.0,0.0,0.0,v India,Bulawayo,Chris Gayle 
603,76,76.0,95.0,80.0,6.0,0.0,v Zimbabwe,Bulawayo,Chris Gayle 
604,23,23.0,43.0,53.48,2.0,0.0,v India,Harare,Chris Gayle 
605,43,43.0,45.0,95.55,8.0,0.0,v India,Harare,Chris Gayle 
606,152,152.0,150.0,101.33,17.0,1.0,v Kenya,Nairobi,Chris Gayle 
607,10,10.0,22.0,45.45,0.0,1.0,v Kenya,Nairobi (Gym),Chris Gayle 
608,70,70.0,70.0,100.0,9.0,2.0,v Kenya,Nairobi (Gym),Chris Gayle 
609,0,0.0,5.0,0.0,0.0,0.0,v Zimbabwe,Colombo (SSC),Chris Gayle 
610,21,21.0,32.0,65.62,3.0,0.0,v Sri Lanka,Colombo (RPS),Chris Gayle 
611,8,8.0,9.0,88.88,2.0,0.0,v Sri Lanka,Kandy,Chris Gayle 
612,85,85.0,79.0,107.59,17.0,1.0,v Zimbabwe,Kandy,Chris Gayle 
613,60,60.0,87.0,68.96,8.0,0.0,v Sri Lanka,Colombo (RPS),Chris Gayle 
614,50,50.0,53.0,94.33,10.0,0.0,v Pakistan,Sharjah,Chris Gayle 
615,62,62.0,46.0,134.78,8.0,3.0,v Pakistan,Sharjah,Chris Gayle 
616,19,19.0,17.0,111.76,4.0,0.0,v Pakistan,Sharjah,Chris Gayle 
617,16,16.0,43.0,37.2,2.0,0.0,v India,Bridgetown,Chris Gayle 
618,84,84.0,67.0,125.37,9.0,3.0,v India,Port of Spain,Chris Gayle 
